,Genero,Tipo,Titulo,Año de estreno,Mes de estreno,ID
8137,Drama,Movie,Pencil,2022,,tt17594392
8138,Drama,Movie,Chucheca,2022,6.0,tt17621394
8139,Drama,Movie,Kadhal Kadhai Sollava,2022,,tt17550710
8140,Drama,Movie,We Haven't Lost Our Way,2022,2.0,tt17550784
8141,Drama,Movie,Spearphishing 2,2022,8.0,tt17545582
8142,Drama,Movie,Noktah Merah Perkawinan,2022,9.0,tt17634494
8143,Drama,Movie,Kärleksbevis,2022,10.0,tt17640238
8144,Drama,Movie,Ordhek Swapna,2022,9.0,tt17641008
8145,Drama,Movie,American Parent,2022,,tt17676936
8146,Drama,Movie,Saybiriya,2022,12.0,tt17678478
8147,Drama,Movie,Le bleu du caftan,2022,3.0,tt17679584
8148,Drama,Movie,Baby Blues,2022,2.0,tt17680040
8149,Drama,Movie,Häät ennen hautajaisia,2022,9.0,tt17686782
8150,Drama,Movie,Ruse,2022,1.0,tt17720862
8151,Drama,Movie,Sirf Ek Friday,2022,7.0,tt17756828
8152,Drama,Movie,Leilel: The Mirror Anthology,2022,,tt17868848
8153,Drama,Movie,The Bricks,2022,4.0,tt17886356
8154,Drama,Movie,Real Connections,2022,6.0,tt17887342
8155,Drama,Movie,Boreal,2022,2.0,tt17887350
8156,Drama,Movie,Goodnight Soldier,2022,6.0,tt17887656
8157,Drama,Movie,Ide Antaranga Shuddhi,2022,2.0,tt17889574
8158,Drama,Movie,The Return of Jamal,2022,1.0,tt17889892
8159,Drama,Movie,The Violence Action,2022,8.0,tt17677492
8160,Drama,Movie,Tasveer Ishq Ki,2022,10.0,tt17888976
8161,Drama,Movie,Krigsseileren,2022,9.0,tt17633184
8162,Drama,Movie,A Sibila,2022,10.0,tt17939670
8163,Drama,Movie,La Marginale,2022,,tt17974446
8164,Drama,Movie,The French Boys 3,2022,2.0,tt17971678
8165,Drama,Movie,Goodafternoon Sweetdream,2022,1.0,tt17720124
8166,Drama,Movie,10,2022,2.0,tt17983188
8167,Drama,Movie,Chee$e,2022,3.0,tt18060740
8168,Drama,Movie,Stringless Puppets,2022,1.0,tt18071878
8169,Drama,Movie,Stalked Within,2022,9.0,tt18072724
8170,Drama,Movie,Private Meeting,2022,2.0,tt18073134
8171,Drama,Movie,Growth,2022,12.0,tt18075202
8172,Drama,Movie,Unscripted,2022,2.0,tt18076750
8173,Drama,Movie,Mogheiyate Mehdi,2022,3.0,tt18072376
8174,Drama,Movie,Bardovi,2022,,tt18079046
8175,Drama,Movie,Swathi Chinuku Sandhya Velalo,2022,2.0,tt18081256
8176,Drama,Movie,Gon-mama,2022,,tt18081510
8177,Drama,Movie,Strictly for the Streets vol. 2,2022,5.0,tt18084074
8178,Drama,Movie,Saaya,2022,,tt18083992
8179,Drama,Movie,Gulltransporten,2022,12.0,tt18092672
8180,Drama,Movie,Fragile,2022,2.0,tt18109694
8181,Drama,Movie,Because We Are Too Many,2022,,tt18115470
8182,Drama,Movie,Beyond the Grave: Unforgotten Voices,2022,2.0,tt18116208
8183,Drama,Movie,Nguoi Tình,2022,2.0,tt18161038
8184,Drama,Movie,Moez,2022,2.0,tt18161114
8185,Drama,Movie,Leon - Glaub nicht alles was du siehst,2022,2.0,tt18163686
8186,Drama,Movie,Father & Son,2022,2.0,tt18163750
8187,Drama,Movie,Clandestine,2022,2.0,tt18163648
8188,Drama,Movie,Satin,2022,6.0,tt18163988
8189,Drama,Movie,A pak prisla laska...,2022,12.0,tt18174390
8190,Drama,Movie,Hazard Light,2022,,tt18081680
8191,Drama,Movie,Tsuyukusa,2022,4.0,tt18096416
8192,Drama,Movie,Cherasaala,2022,2.0,tt18163024
8193,Drama,Movie,Exhorter: Portrait of a Street Gigolo,2022,12.0,tt18178910
8194,Drama,Movie,Carlander's Cinema,2022,2.0,tt18184014
8195,Drama,Movie,Love Mocktail 2,2022,2.0,tt18184012
8196,Drama,Movie,An Hun,2022,3.0,tt18190148
8197,Drama,Movie,Humanization,2022,,tt18224758
8198,Drama,Movie,The Circle of Life,2022,2.0,tt18225018
8199,Drama,Movie,RiffTrax: Fugitive Rage,2022,1.0,tt18226080
8200,Drama,Movie,Alafzar,2022,2.0,tt18226208
8201,Drama,Movie,Sober,2022,2.0,tt18227276
8202,Drama,Movie,America Under Fire,2022,2.0,tt18232224
8203,Drama,Movie,The Night Guardian,2022,2.0,tt18228180
8204,Drama,Movie,Niku Naku Pellanta Tom Tom Tom,2022,2.0,tt18231922
8205,Drama,Movie,Proyecto Yukari,2022,2.0,tt18235736
8206,Drama,Movie,Ne m'oublie pas,2022,3.0,tt18238202
8207,Drama,Movie,Lacrime Di Natale,2022,1.0,tt18239308
8208,Drama,Movie,DIDI and GOGO,2022,,tt18244224
8209,Drama,Movie,Ajoni Suwali,2022,3.0,tt18244238
8210,Drama,Movie,Axiomas,2022,3.0,tt18244288
8211,Drama,Movie,Hero,2022,2.0,tt18244310
8212,Drama,Movie,Henas,2022,2.0,tt18235318
8213,Drama,Movie,La Tajada,2022,10.0,tt18245480
8214,Drama,Movie,Noémie dit oui,2022,4.0,tt18238200
8215,Drama,Movie,Rangilo Rasiklal,2022,1.0,tt18246172
8216,Drama,Movie,Bana Karanligini Anlat,2022,9.0,tt18246312
8217,Drama,Movie,2020 Golmaal,2022,2.0,tt18246372
8218,Drama,Movie,Surabhi 70mm,2022,2.0,tt18246876
8219,Drama,Movie,Jiddari,2022,2.0,tt18247268
8220,Drama,Movie,Flügel aus Beton,2022,3.0,tt18247342
8221,Drama,Movie,Hot Blooded,2022,11.0,tt18250780
8222,Drama,Movie,A Pierced Heart,2022,2.0,tt18251342
8223,Drama,Movie,Home: A Soldier's Mind Is Always at War,2022,1.0,tt18251822
8224,Drama,Movie,Ciao,2022,,tt18252108
8225,Drama,Movie,Mixtape,2022,3.0,tt18247296
8226,Drama,Movie,Save the Princess,2022,,tt18250922
8227,Drama,Movie,Odata pentru totdeauna,2022,4.0,tt18253390
8228,Drama,Movie,Prem Thai Gayo,2022,2.0,tt18253906
8229,Drama,Movie,On the Couch,2022,2.0,tt18258936
8230,Drama,Movie,Spaccaossa,2022,11.0,tt18260282
8231,Drama,Movie,Fading Away,2022,2.0,tt18263686
8232,Drama,Movie,"Zephyr, deb",2022,,tt18263828
8233,Drama,Movie,Dem Toi Ruc Ro!,2022,4.0,tt18264554
8234,Drama,Movie,A Dead Man's Tale,2022,1.0,tt18264846
8235,Drama,Movie,Silip sa apoy,2022,1.0,tt18264266
8236,Drama,Movie,Someone to Believe In,2022,5.0,tt18265230
8237,Drama,Movie,Sukhee,2022,,tt18266472
8238,Drama,Movie,Public,2022,5.0,tt18269790
8239,Drama,Movie,Ozioma,2022,2.0,tt18270644
8240,Drama,Movie,Vishwak,2022,2.0,tt18266798
8241,Drama,Movie,As Autumn Draws Near,2022,1.0,tt18267130
8242,Drama,Movie,Nightmare at Dusk,2022,4.0,tt18266278
8243,Drama,Movie,Ay Yüzü Parcalanmis Kalpler,2022,7.0,tt18266666
8244,Drama,Movie,2022 Oscar Nominated Short Films: Live Action,2022,2.0,tt18270328
8245,Drama,Movie,Trilateral,2022,2.0,tt18277742
8246,Drama,Movie,Blind Stranger,2022,2.0,tt18277860
8247,Drama,Movie,When Perfect Feels Wrong,2022,2.0,tt18277798
8248,Drama,Movie,Tree,2022,2.0,tt18277762
8249,Drama,Movie,The 3 Sides,2022,2.0,tt18277900
8250,Drama,Movie,Vishwak Movie,2022,,tt18272994
8251,Drama,Movie,#FamilyMan,2022,12.0,tt18272784
8252,Drama,Movie,The Love I Regret,2022,2.0,tt18279048
8253,Drama,Movie,Daddy's Baby,2022,,tt18279382
8254,Drama,Movie,Balraju,2022,7.0,tt18280338
8255,Drama,Movie,Revolucija / Revolution,2022,2.0,tt18281018
8256,Drama,Movie,The Story of One Painting,2022,1.0,tt18282166
8257,Drama,Movie,Beloved,2022,3.0,tt18283384
8258,Drama,Movie,Same Girl,2022,2.0,tt18283610
8259,Drama,Movie,Aadhav,2022,,tt18285548
8260,Drama,Movie,The Rare Earth Director's Cut,2022,6.0,tt18285568
8261,Drama,Movie,Il ritorno,2022,12.0,tt18285814
8262,Drama,Movie,Marcel!,2022,7.0,tt18285792
8263,Drama,Movie,A Place Called Regret,2022,2.0,tt18286440
8264,Drama,Movie,Bolero në vilën e pleqve,2022,2.0,tt18286374
8265,Drama,Movie,The Taste of Water,2022,4.0,tt18286556
8266,Drama,Movie,De Vuelta a Casa (The Way Home),2022,,tt18289422
8267,Drama,Movie,The Chiaroscuro Effect,2022,4.0,tt18289476
8268,Drama,Movie,Natalia Natalia,2022,11.0,tt18289848
8269,Drama,Movie,Making Wolf s Path,2022,9.0,tt18291000
8270,Drama,Movie,Ekalavya,2022,1.0,tt18291334
8271,Drama,Movie,Pas... de quartier,2022,4.0,tt18291508
8272,Drama,Movie,Last Chance to Eden,2022,9.0,tt18291800
8273,Drama,Movie,Mnogoetazhka,2022,2.0,tt18292144
8274,Drama,Movie,Ambo Nai Sopir Andalan,2022,2.0,tt18293874
8275,Drama,Movie,Deep State,2022,2.0,tt18294108
8276,Drama,Movie,La ragazza del futuro,2022,,tt18295000
8277,Drama,Movie,Plague of Tears,2022,1.0,tt18295110
8278,Drama,Movie,Emem,2022,2.0,tt18295350
8279,Drama,Movie,Bessmertnie,2022,2.0,tt18295932
8280,Drama,Movie,Mardi Gras Man,2022,12.0,tt18297148
8281,Drama,Movie,The Port,2022,12.0,tt18297294
8282,Drama,Movie,The Intentionality of Inclusion,2022,,tt18297282
8283,Drama,Movie,Street,2022,4.0,tt18298292
8284,Drama,Movie,Liverpool vs Norwich City,2022,2.0,tt18298870
8285,Drama,Movie,Ziora,2022,2.0,tt18303012
8286,Drama,Movie,El Faro,2022,1.0,tt18303984
8287,Drama,Movie,A.C. Milan vs Juventus F.C.,2022,1.0,tt18304974
8288,Drama,Movie,Crystal Palace vs Liverpool,2022,1.0,tt18304986
8289,Drama,Movie,Villarreal CF - Atlético de Madrid,2022,1.0,tt18305012
8290,Drama,Movie,FC Barcelona - Atlético de Madrid,2022,2.0,tt18304992
8291,Drama,Movie,Liverpool vs Leicester City,2022,2.0,tt18304966
8292,Drama,Movie,Inter Milan vs Liverpool,2022,2.0,tt18304934
8293,Drama,Movie,Colla Voce,2022,5.0,tt18305034
8294,Drama,Movie,Paris Saint-Germain vs Real Madrid,2022,2.0,tt18304932
8295,Drama,Movie,S.S.C. Napoli contro F.C. Internazionale Milano,2022,2.0,tt18304958
8296,Drama,Movie,Villarreal CF contra Real Madrid,2022,2.0,tt18305022
8297,Drama,Movie,Aston Villa vs Manchester United,2022,1.0,tt18305002
8298,Drama,Movie,Beautiful People,2022,3.0,tt18310154
8299,Drama,Movie,Lingering Pain,2022,2.0,tt18310920
8300,Drama,Movie,Azordegan,2022,,tt18310930
8301,Drama,Movie,Cold,2022,1.0,tt18312850
8302,Drama,Movie,Girl Bird,2022,3.0,tt18313716
8303,Drama,Movie,It Feels Like Home,2022,,tt18316270
8304,Drama,Movie,Tori and Lokita,2022,9.0,tt18317064
8305,Drama,Movie,Between the Lines,2022,5.0,tt18327584
8306,Drama,Movie,Not a funny thing,2022,2.0,tt18328328
8307,Drama,Movie,Empty Pocket,2022,,tt18312036
8308,Drama,Movie,Hideout,2022,9.0,tt18317338
8309,Drama,Movie,The Ground Beneath Her Feet,2022,6.0,tt18329112
8310,Drama,Movie,Dude Nude,2022,8.0,tt18329136
8311,Drama,Movie,MonaLisa,2022,2.0,tt18329920
8312,Drama,Movie,Bham,2022,,tt18330030
8313,Drama,Movie,God Incorporated,2022,2.0,tt18332710
8314,Drama,Movie,Stories from Under My Hats,2022,,tt18332712
8315,Drama,Movie,Fun Girl,2022,4.0,tt18333002
8316,Drama,Movie,Déjà Vu,2022,1.0,tt18334924
8317,Drama,Movie,Easy Tiger,2022,2.0,tt18332450
8318,Drama,Movie,Izm,2022,4.0,tt18331642
8319,Drama,Movie,Sunset Girl,2022,2.0,tt18336422
8320,Drama,Movie,Elastiko: Dvenadtsatyy igrok,2022,2.0,tt18337078
8321,Drama,Movie,Jesse's Gift,2022,,tt18340922
8322,Drama,Movie,Niewidzialna wojna,2022,9.0,tt18342318
8323,Drama,Movie,Nasoor,2022,2.0,tt18344644
8324,Drama,Movie,Hilo de retorno,2022,2.0,tt18345764
8325,Drama,Movie,Adam & the Water,2022,3.0,tt18346084
8326,Drama,Movie,It's Him for Me,2022,2.0,tt18335592
8327,Drama,Movie,Delicadeza,2022,1.0,tt18346486
8328,Drama,Movie,Rusty Blade,2022,1.0,tt18346884
8329,Drama,Movie,Be with me,2022,2.0,tt18347228
8330,Drama,Movie,Gunin,2022,3.0,tt18347356
8331,Drama,Movie,Family Regardless,2022,1.0,tt18350704
8332,Drama,Movie,Mellékszereplök,2022,,tt18350778
8333,Drama,Movie,Fairmount,2022,6.0,tt18351600
8334,Drama,Movie,A Simple Lie,2022,3.0,tt18353108
8335,Drama,Movie,Pain and Beyond,2022,2.0,tt18353056
8336,Drama,Movie,Fast & Feel Love,2022,4.0,tt18357588
8337,Drama,Movie,Lie tu,2022,8.0,tt18360390
8338,Drama,Movie,Torn: A Wicked Trilogy,2022,10.0,tt18361658
8339,Drama,Movie,Samapaju Ra Raghu,2022,1.0,tt18361688
8340,Drama,Movie,Le monde d'hier,2022,3.0,tt18361872
8341,Drama,Movie,No Promises,2022,6.0,tt18363278
8342,Drama,Movie,The Cherry Bushido,2022,2.0,tt18363692
8343,Drama,Movie,Bettada Dari,2022,,tt18372140
8344,Drama,Movie,Serve the People,2022,2.0,tt18372308
8345,Drama,Movie,Happy Ending,2022,1.0,tt18375798
8346,Drama,Movie,Life Moves,2022,,tt18375972
8347,Drama,Movie,Choran as Nubes,2022,,tt18374930
8348,Drama,Movie,Una película póstuma,2022,3.0,tt18377522
8349,Drama,Movie,The Year of the Dog,2022,1.0,tt18362444
8350,Drama,Movie,Mr. Franklin,2022,,tt18394986
8351,Drama,Movie,Hyakka,2022,9.0,tt18395238
8352,Drama,Movie,Sons and Daughters of Nothing,2022,2.0,tt18397054
8353,Drama,Movie,Bulutlarin Üstünde,2022,,tt18397176
8354,Drama,Movie,Dawn at Midnight,2022,2.0,tt18411532
8355,Drama,Movie,Small Talks,2022,3.0,tt18411602
8356,Drama,Movie,My Obsession,2022,,tt18412218
8357,Drama,Movie,Mahima Shani Dev Ki,2022,2.0,tt18411756
8358,Drama,Movie,The Merciful,2022,4.0,tt18413028
8359,Drama,Movie,Mr. Franklin,2022,,tt18413076
8360,Drama,Movie,Fatal Deception,2022,1.0,tt18441128
8361,Drama,Movie,I'm Not the River Jhelum,2022,3.0,tt18453410
8362,Drama,Movie,Wild Life,2022,1.0,tt18469778
8363,Drama,Movie,Aami O APU,2022,3.0,tt18469774
8364,Drama,Movie,Brizna,2022,,tt18479928
8365,Drama,Movie,Necromantul,2022,10.0,tt18480228
8366,Drama,Movie,Wajid,2022,3.0,tt18484008
8367,Drama,Movie,Stessi battiti,2022,6.0,tt18469946
8368,Drama,Movie,The Impact,2022,5.0,tt18450678
8369,Drama,Movie,Kal,2022,11.0,tt18450548
8370,Drama,Movie,Oashik,2022,1.0,tt18501226
8371,Drama,Movie,Tu Non Sai Le Colline,2022,,tt18502302
8372,Drama,Movie,Black Coffin,2022,3.0,tt18516762
8373,Drama,Movie,Behind Closed Doors 2: Toxic Workplace,2022,4.0,tt18547572
8374,Drama,Movie,Kolonko,2022,3.0,tt18553770
8375,Drama,Movie,The Last Five Years,2022,3.0,tt18555762
8376,Drama,Movie,Sense No Evil (or the Nathaniel Marcar Trint Tapes),2022,2.0,tt18555760
8377,Drama,Movie,Gaon Ale Gotyat 15 Lakh Khatyat,2022,2.0,tt18556126
8378,Drama,Movie,Not a funny thing 2,2022,3.0,tt18556338
8379,Drama,Movie,Who Needs It?,2022,,tt18560294
8380,Drama,Movie,Dear Laura,2022,6.0,tt18560936
8381,Drama,Movie,Nirvana,2022,3.0,tt18559456
8382,Drama,Movie,Last Strike,2022,3.0,tt18561096
8383,Drama,Movie,Ghar Jamai,2022,2.0,tt18561816
8384,Drama,Movie,Vatersland,2022,3.0,tt18562428
8385,Drama,Movie,Silverton Siege,2022,4.0,tt18563148
8386,Drama,Movie,Good Stuff,2022,,tt18567366
8387,Drama,Movie,Se Gennem Aske,2022,,tt18563450
8388,Drama,Movie,Kaun Pravin Tambe?,2022,4.0,tt18568902
8389,Drama,Movie,Love and Family,2022,3.0,tt18569354
8390,Drama,Movie,Run Nixon,2022,5.0,tt18569322
8391,Drama,Movie,Second Chance,2022,4.0,tt18571660
8392,Drama,Movie,Treasure State,2022,,tt18573452
8393,Drama,Movie,Sweet Lost,2022,3.0,tt18629390
8394,Drama,Movie,War Trap,2022,6.0,tt18646750
8395,Drama,Movie,The Choices We Make,2022,6.0,tt18647518
8396,Drama,Movie,Memento mori,2022,5.0,tt18666034
8397,Drama,Movie,Sunyata,2022,,tt18671412
8398,Drama,Movie,Hai de jin tou shi cao yuan,2022,9.0,tt18673234
8399,Drama,Movie,King of the South,2022,9.0,tt18673654
8400,Drama,Movie,Second Chance,2022,4.0,tt18685118
8401,Drama,Movie,Affairs of the Heart: A Monologue Series,2022,3.0,tt18685946
8402,Drama,Movie,Haunted Pleasures,2022,2.0,tt18687136
8403,Drama,Movie,Abused,2022,3.0,tt18687060
8404,Drama,Movie,Onitemi,2022,2.0,tt18687758
8405,Drama,Movie,Uncle Honker,2022,,tt18688032
8406,Drama,Movie,Regardless,2022,3.0,tt18688530
8407,Drama,Movie,In casa con Claude 2.0,2022,3.0,tt18688678
8408,Drama,Movie,35,2022,3.0,tt18688414
8409,Drama,Movie,Ondanondu Kaladalli Obba Raja idda,2022,,tt18689212
8410,Drama,Movie,Bao ni ping an,2022,12.0,tt18690030
8411,Drama,Movie,Second Chance 2022,2022,4.0,tt18691256
8412,Drama,Movie,I Am Corn Puffians: Ghost Camera,2022,,tt18713532
8413,Drama,Movie,The Blood Covenant,2022,4.0,tt18722692
8414,Drama,Movie,Second Chance...,2022,4.0,tt18724986
8415,Drama,Movie,Moby Dick; or the Whale,2022,3.0,tt18747756
8416,Drama,Movie,Ekun Iyawo,2022,2.0,tt18747674
8417,Drama,Movie,Por Menos Que Eso Me Divorcié Yo,2022,12.0,tt18673428
8418,Drama,Movie,Panama Al Brown,2022,,tt18686646
8419,Drama,Movie,Schlamassel,2022,,tt18690296
8420,Drama,Movie,Badaka Bhaiya,2022,7.0,tt18671786
8421,Drama,Movie,Jing tian jiu yuan,2022,,tt18749248
8422,Drama,Movie,Hela 2022,2022,9.0,tt18749550
8423,Drama,Movie,Second Chance,2022,4.0,tt18749716
8424,Drama,Movie,11.11,2022,2.0,tt18749778
8425,Drama,Movie,Greedy Deception,2022,3.0,tt18750420
8426,Drama,Movie,Cuando Duerme Conmigo,2022,8.0,tt18764714
8427,Drama,Movie,Sugar Movie,2022,6.0,tt18764684
8428,Drama,Movie,Deep Silence,2022,3.0,tt18814140
8429,Drama,Movie,These Men for Everybody,2022,2.0,tt18815094
8430,Drama,Movie,Trio,2022,10.0,tt18766692
8431,Drama,Movie,Bang jia you xi,2022,12.0,tt18815594
8432,Drama,Movie,The Other Side,2022,3.0,tt18815600
8433,Drama,Movie,Bonbibi,2022,,tt18829312
8434,Drama,Movie,Cautatorul de Vant,2022,3.0,tt18829818
8435,Drama,Movie,Resistir e Recomeçar,2022,,tt18830202
8436,Drama,Movie,End Pieces,2022,10.0,tt18831024
8437,Drama,Movie,June Zero,2022,7.0,tt18834372
8438,Drama,Movie,The French Boys 4,2022,3.0,tt18836656
8439,Drama,Movie,Olawura,2022,4.0,tt18868080
8440,Drama,Movie,A Good Day for Everybody,2022,11.0,tt18879270
8441,Drama,Movie,La Ballata dei Gusci Infranti,2022,,tt18884870
8442,Drama,Movie,Satu untuk Selamanya,2022,3.0,tt18884826
8443,Drama,Movie,The Reset,2022,3.0,tt18885014
8444,Drama,Movie,I Will Rise,2022,5.0,tt18913116
8445,Drama,Movie,Quota - The Reservation,2022,4.0,tt18920258
8446,Drama,Movie,Aasharya,2022,4.0,tt18923964
8447,Drama,Movie,Who Ya Wit,2022,5.0,tt18924570
8448,Drama,Movie,17 Days,2022,8.0,tt18924762
8449,Drama,Movie,Deja Vu,2022,3.0,tt18925218
8450,Drama,Movie,Chicas Bien,2022,3.0,tt18925494
8451,Drama,Movie,Hippies vs. Squirrelmen,2022,3.0,tt18924300
8452,Drama,Movie,7-24,2022,3.0,tt18884798
8453,Drama,Movie,22 Chamkila Forever,2022,3.0,tt18925842
8454,Drama,Movie,Irani Chai,2022,10.0,tt18926478
8455,Drama,Movie,Marde Bazande,2022,2.0,tt18926886
8456,Drama,Movie,Welcome to the Game,2022,12.0,tt18926976
8457,Drama,Movie,"Psi, the lives you could have lived",2022,3.0,tt18929932
8458,Drama,Movie,Antigone 4 crisis,2022,4.0,tt18931084
8459,Drama,Movie,Operation Romeo,2022,4.0,tt18923048
8460,Drama,Movie,Nainaa,2022,3.0,tt18926722
8461,Drama,Movie,Chinga,2022,3.0,tt18929286
8462,Drama,Movie,Chatroom,2022,4.0,tt18933542
8463,Drama,Movie,De forbandede år 2,2022,4.0,tt18935954
8464,Drama,Movie,No Time to Mama Mia,2022,5.0,tt18937298
8465,Drama,Movie,Watchanddie,2022,4.0,tt18937820
8466,Drama,Movie,Chinna Sharma,2022,8.0,tt18933326
8467,Drama,Movie,The Marriage Fixer,2022,3.0,tt18950346
8468,Drama,Movie,One Way,2022,10.0,tt18950998
8469,Drama,Movie,M A PASS (Sarkari Naukri),2022,11.0,tt18951168
8470,Drama,Movie,Wo men de yang zi xiang ji le ai qing,2022,8.0,tt18939364
8471,Drama,Movie,Yüzlesme,2022,9.0,tt18939504
8472,Drama,Movie,The Lizard,2022,3.0,tt18940640
8473,Drama,Movie,The Remnants,2022,5.0,tt18950144
8474,Drama,Movie,Camisado: Presentation Reel,2022,,tt18949510
8475,Drama,Movie,90s Baby,2022,3.0,tt18952454
8476,Drama,Movie,Hatachi no Soru,2022,5.0,tt18952684
8477,Drama,Movie,Sakana no Ko,2022,9.0,tt18952724
8478,Drama,Movie,Arno,2022,11.0,tt18953234
8479,Drama,Movie,All in the Family,2022,,tt18962998
8480,Drama,Movie,We Don't Dance for Nothing,2022,5.0,tt18966546
8481,Drama,Movie,Winters Edge,2022,6.0,tt18966860
8482,Drama,Movie,Mendirek,2022,4.0,tt18966896
8483,Drama,Movie,Stay Dead,2022,2.0,tt18967118
8484,Drama,Movie,Game of Fate,2022,3.0,tt18967270
8485,Drama,Movie,I Need You Baby,2022,4.0,tt18969072
8486,Drama,Movie,Discovered: The Director's Cut,2022,1.0,tt18971472
8487,Drama,Movie,Pulang,2022,4.0,tt18971964
8488,Drama,Movie,Tuhan Minta Duit,2022,4.0,tt18972098
8489,Drama,Movie,The return of Vijay,2022,3.0,tt18974228
8490,Drama,Movie,Solgun Agaçlar Altinda,2022,,tt18981330
8491,Drama,Movie,The Rise of Igbinogun,2022,3.0,tt18987106
8492,Drama,Movie,A Life to Regret,2022,1.0,tt18986740
8493,Drama,Movie,Banaras ke Rasiya,2022,3.0,tt18970130
8494,Drama,Movie,"Hayya 2: Dream, Hope and Reality",2022,3.0,tt18989582
8495,Drama,Movie,Mephisto,2022,,tt19036468
8496,Drama,Movie,Puli kodi devan,2022,3.0,tt19045188
8497,Drama,Movie,Haelwen-Sian: Waiting for My Love,2022,3.0,tt18990202
8498,Drama,Movie,Moonlight Butterfly,2022,3.0,tt19045536
8499,Drama,Movie,X-Deal 2,2022,3.0,tt19045582
8500,Drama,Movie,Love Rules,2022,2.0,tt19045944
8501,Drama,Movie,Life Toh Aisi,2022,3.0,tt19046212
8502,Drama,Movie,Kanal,2022,6.0,tt19046278
8503,Drama,Movie,Wo de yi han he ni you guan,2022,11.0,tt19047816
8504,Drama,Movie,B'ezrat HaShem,2022,2.0,tt19048670
8505,Drama,Movie,O Deuteros Lenin,2022,1.0,tt19048788
8506,Drama,Movie,Duo Kosmoi Idioi,2022,3.0,tt19049628
8507,Drama,Movie,Halakhah,2022,3.0,tt19050010
8508,Drama,Movie,Tikvah,2022,1.0,tt19050418
8509,Drama,Movie,Gam Zu L'Tovah,2022,2.0,tt19050840
8510,Drama,Movie,Prior Convictions,2022,1.0,tt19063418
8511,Drama,Movie,Echezona,2022,3.0,tt19064194
8512,Drama,Movie,Las fronteras del tiempo,2022,,tt19064406
8513,Drama,Movie,A Good Man,2022,3.0,tt19064488
8514,Drama,Movie,Aurelia La Texana,2022,4.0,tt19064550
8515,Drama,Movie,The Aftermath of Murder,2022,,tt19064658
8516,Drama,Movie,Aul (The Village),2022,,tt19064482
8517,Drama,Movie,Blue Pistol and Butterflies,2022,,tt19070370
8518,Drama,Movie,Madly,2022,3.0,tt19072356
8519,Drama,Movie,Shekesheke,2022,3.0,tt19072804
8520,Drama,Movie,Caste of Love,2022,,tt19072964
8521,Drama,Movie,Strange Romance,2022,12.0,tt19099262
8522,Drama,Movie,My Bella,2022,10.0,tt19099292
8523,Drama,Movie,Those Who Return,2022,1.0,tt19113550
8524,Drama,Movie,Access Control,2022,9.0,tt19114240
8525,Drama,Movie,Scooty,2022,3.0,tt19115292
8526,Drama,Movie,Men Gai Mien Tay,2022,3.0,tt19116796
8527,Drama,Movie,Affirmation,2022,4.0,tt19120000
8528,Drama,Movie,Hero,2022,12.0,tt19115050
8529,Drama,Movie,La Calma,2022,3.0,tt19119490
8530,Drama,Movie,Flicker,2022,,tt19115146
8531,Drama,Movie,Method,2022,6.0,tt19116106
8532,Drama,Movie,Oscar's,2022,4.0,tt19121370
8533,Drama,Movie,Blue,2022,8.0,tt19135298
8534,Drama,Movie,Inimigo Revelador,2022,,tt19164600
8535,Drama,Movie,Kurt Laughs,2022,3.0,tt19175658
8536,Drama,Movie,Im Land der starken Frauen,2022,,tt19177288
8537,Drama,Movie,Brother,2022,4.0,tt19177794
8538,Drama,Movie,2021 La Peste,2022,4.0,tt19178650
8539,Drama,Movie,Making of Das Ist Kein Film,2022,3.0,tt19125148
8540,Drama,Movie,METHOD,2022,6.0,tt19135674
8541,Drama,Movie,Sag Band,2022,3.0,tt19121506
8542,Drama,Movie,Soy un extraño en mi propia casa,2022,3.0,tt19179366
8543,Drama,Movie,Like Me,2022,12.0,tt19188852
8544,Drama,Movie,Béke - A nemzetek felett,2022,11.0,tt19221932
8545,Drama,Movie,Floodlights,2022,,tt19223274
8546,Drama,Movie,The Love Coach,2022,8.0,tt19223442
8547,Drama,Movie,Being,2022,,tt19243810
8548,Drama,Movie,Floodlights,2022,5.0,tt19222062
8549,Drama,Movie,Terra Queimada,2022,4.0,tt19244966
8550,Drama,Movie,Over/Under,2022,4.0,tt19245164
8551,Drama,Movie,The Female Hustler 2,2022,,tt19245428
8552,Drama,Movie,The Darkest Nights Bring the Brightest Stars,2022,9.0,tt19245546
8553,Drama,Movie,The Lost Coast,2022,9.0,tt19245778
8554,Drama,Movie,Best Friends Forever: True friends,2022,4.0,tt19245900
8555,Drama,Movie,Squad of Girls,2022,2.0,tt19245950
8556,Drama,Movie,Who Are We?,2022,2.0,tt19265468
8557,Drama,Movie,Sodium Day,2022,4.0,tt19269022
8558,Drama,Movie,Rio the Survivor,2022,3.0,tt19275028
8559,Drama,Movie,Varada,2022,2.0,tt19279196
8560,Drama,Movie,Rama: Gau Ka Gangster,2022,,tt19284222
8561,Drama,Movie,Jahaan Chaar Yaar,2022,9.0,tt19289040
8562,Drama,Movie,The Weavers,2022,,tt19300218
8563,Drama,Movie,King of Thieves,2022,4.0,tt19309370
8564,Drama,Movie,Raudra,2022,4.0,tt19309954
8565,Drama,Movie,The Whore Next Door,2022,4.0,tt19269198
