,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
31,"7,6",['Nick Park'],"['Nick Park', 'Bob Baker']","Wallace and his dog, Gromit, open a bakery and get tied up with a murder mystery. But when Wallace falls in love, Gromit is left to solve the case.",29min,Wallace y Gromit: Un asunto de pan o muerte
32,"6,2",['Reetta Aalto'],['Kirsikka Saari'],,28min,Tyttöjen ilta
33,--,['Alessandro Tamburini'],"['Ottavia Madeddu', 'Alessandro Tamburini']",,8min,L'ufficio
34,--,['Andrew Kiker'],DESCONOCIDO,"Cybershell plays Sonic the Hedgehog 1, 2 and 3 and Knuckles in one sitting.",10min,"Sonic 1, 2, 3&K"
35,--,['Andrew Kiker'],['Andrew Kiker'],Cybershell plays Super Mario World but requires donations to purchase Duracell Batteries in order to finish it.,3min,Let's Play Super Mario Worldonate
36,--,['Eduardo del Llano'],['Eduardo del Llano'],,12min,Intermezzo
37,"7,4",['Josip Vujcic'],['Josip Vujcic'],"On the same day several interrelated characters try to change their own lives and, in the process, change the lives of others.",42min,Gdje pingvini lete
38,--,['Andrew Kiker'],DESCONOCIDO,,2min,Every Sonic 2 Song Played AT THE SAME TIME HOLY FUCKING SHIT
39,--,['Joseph Granato'],['Joseph Granato'],,5min,Excuse Me
40,"7,8",['Samy Elhaj'],['Samy Elhaj'],"In the compound of a Tunisian secondary school, Salwa got her boy-friend mention love words in her memory book before joining her fellows to hoist the flag. It is the examination day. In the room of composition, Hatem who is sitting behind Nébil, the best student of the class is exited and seeks for help. Thanks to a signal from Faycel, he can see a crib on the floor,... Leer todo",26min,Fooska
41,"7,8",['Bahri Ben Yahmed'],['Bahri Ben Yahmed'],13 year-old boy Lazher has had glittering hopes ever since he started his first year high school. He spends all his vacations working so that he can buy the latest fashionable sneakers.,8min,Lazher
42,--,['Josh Garcia'],['Josh Garcia'],"J-Gar hosts a talk show as part of his high school's programming schedule, but runs into a problem when he finds that he was cloned in a recently ordered cloning machine, causing clones of him to roam around the school.",3min,The J-Clones
43,--,['Aaron Truss'],['Aaron Truss'],"Two nightshift slackers get more than they bargained for when their manager falls victim to the undead, after eating some contaminated English beef.",10min,Employee of the Dead
44,"7,6",['Danny Roew'],"['Tonya Cornelisse', 'Graham Sibley']",Two potential lovers meet to talk about their affection for dogs... and genitalia.,5min,Dog Lovers
45,"5,1",['Justin Nowell'],"['Justin Nowell', 'Thomas Nowell']",Amanda has a fever. Ken is horny.,12min,Sick Sex
46,"7,5","['Adam Brooks', 'Jeremy Gillespie']",DESCONOCIDO,What happens when two lonely losers and one wild party animal hit the beach for some hot fun in the summer sun? Can they learn to be cool or is cool something you're born with?,28min,Cool Guys
47,--,['Josecho de Linares'],['Josecho de Linares'],,--,Una Buena Razón
48,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt1155069
49,"6,2",['Jonathan Lisecki'],['Jonathan Lisecki'],"A darkly comic look at the life of an actress and the types of Middle Eastern roles available to her in a post-9/11 culture. Sarita is up for the coveted role of an Iraqi rape victim's ghost in a new film. No one's seen the script or knows whether it's a serious drama or a cheap horror movie, but everyone seems to think it's perfect for her.",20min,Woman in Burka
50,"6,1",['Signe Baumane'],['Signe Baumane'],A take on sex exclusively from a woman's point of view.,4min,Teat Beat of Sex
51,--,['Ville Jankeri'],DESCONOCIDO,A black comedy about an unusual suicide attempt. After 30 years of washing others' dirty clothes a Polish laundry worker decides to end her misery and loads her last wash.,--,The Last Wash
52,--,['Paola Menichini'],DESCONOCIDO,A TG made by elementary school children to reflect and understand how Christmas is celebrated in different countries and cultures around the world.,24min,TG Natale
53,--,['Mason Cardwell'],['Mason Cardwell'],"An overweight dancing, sleeping, donut eating security guard chases down a thief in downtown Toronto.",8min,Shabby Security
54,"7,2",['Daniel Cormack'],['Ben Clover'],"A woman takes a shortcut and is followed by a stranger. She is scared and is thinking whether she should run or not. Out of the blue, she decides to turn around and she sees nothing but a cell phone on the floor. In flashback, we see the stranger embarrassed for the reaction of the woman. He is aware that she believes that he might be a rapist following her, and he de... Leer todo",2min,Nightwalking
55,"6,9",['Matthew Del Negro'],['Matthew Del Negro'],Stu was just another cog in the machine until a night on the town reminded him that some dreams are meant to be dusted off and some white men can find their mojo on the dance floor.,9min,Christmas Break
56,"8,4",['Warren Pereira'],['Warren Pereira'],"""Superhero Talent"" is an intelligent dark comedy that pits talent against love. Cutro, a high-powered business executive, argues that the talented do not need love like the untalented. Page, his fawning co-worker, disagrees. As they heatedly debate status, women, and the reality of becoming a superhero, deeper, more personal meanings are revealed. The film is shot in ... Leer todo",11min,Superhero Talent
57,"8,0",['Geoff Redknap'],"['Geoff Redknap', 'Shereen Jerrett']","The Auburn Hills Breakdown is the story of Junior, the chainsaw wielding but fiercely loyal son of a backwoods cannibal family. He struggles to hold his family together when they are forced to hide out in the terrifying country home of a deeply superficial but very lonely yuppie couple.",17min,The Auburn Hills Breakdown
58,"8,5",['Claas Ortmann'],"['Claas Ortmann', 'Billy Wilder']","Hamburg in the 1920s. From the grave, 12-year-old Oscar tells the story of his death. Just days ago, his sarcastic grandpa caught him masturbating and revealed to him, that he must die, if he masturbates one more time. And grandpa is always right. Push comes to shove when grandpa proves his dark prophecy - by dying himself. Inspired by anecdotes of Billy Wilder.",23min,Eine kleine Anekdote
59,"6,5",['Maria Nygren'],['Maria Nygren'],"A young woman, who has almost given up hope of finding love, runs into someone in a cramped elevator. Someone who revives all her longings. The only problem is that she doesn't know he is or what he looks like.",9min,Allt som inte syns
60,"7,0",['Paul Gowers'],"['Paul Gowers', 'Jim North']",A random act of malice sets in motion a domino run of coincidences and catastrophes turning one man's ordinary day into a living nightmare.,18min,Ripple
61,"7,3",['Alain Darborg'],"['Carin Bräck', 'Alain Darborg']","Ulf and Eva are finally becoming adoptive parents. But when they are picking up their little son from the airport, it turns out that the orphanage has sent them the wrong George; Instead of a child they get an old man!",25min,George
62,"6,9",['Jared Lapidus'],"['Shawn Kittelsen', 'Jared Lapidus']",A homophobic gangster rapper wants to sample a 1980's hair-metal song for his next anti-gay hit.,20min,Over da Rainbow
63,"7,7",['Jared Ingram'],['Jared Ingram'],"After getting dumped for being ""too nice,"" Jade Williams has until the end of a church service to convince his girlfriend he's actually a wild man.",12min,Looking Up Dresses
64,--,['Rob Benica'],DESCONOCIDO,,6min,Scarlett Johnston's Tales to Amaze and Delight
65,"4,2",['Mark Wallaard'],"['Ziggy Deutz', 'Tim Treurniet', 'Mark Wallaard']",At the start of the afternoon three platoons from the US Army invade a small Middle-Eastern village to free it from terrorist occupation.,16min,The Real Action Heroes
66,"8,7",['Dannikke Walkker'],DESCONOCIDO,"Eva is going to Yale and Danielle is going to puke if she's compared to her perfect sister again. But when these sibling rivals hear their mom's boyfriend Brad is moving in, all bets are off. Brad's no dad and they're no angels, so they're sneaking out and going all in. After one wile night of cars, boys, and lasting memories they'll remember that a sister can be the ... Leer todo",18min,All Bets Are Off
67,"9,2",['Jonatan Ramel'],['Jonatan Ramel'],"Summer is the highlight of the year for Lina, Nisse and Frasse. Sun, games and swimming. But they have to watch out for the terrifying Wolf Man who lives in the woods. Syskonsommar is a pastiche of the Astrid Lindgren movie The Children of Bullerbyn Village.",18min,Syskonsommar
68,--,['Steven Doxey'],['Steven Doxey'],"A struggling couple, one obsessed with technology, the other with nature, try one last time to rekindle their love for one another by embarking on a camp out deep into the woods.",10min,The Mother of All Nature
69,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt1177935
70,--,['Achraf Laamar'],['Achraf Laamar'],"At dawn on a holiday, after finishing his prayers, he lies in bed and falls asleep. A voice and strange words wake him up. - He begins a discussion about the cowardice of men and the fatality of death.",9min,Lilet Aïd
71,"6,8",['Magnus Holmgren'],DESCONOCIDO,On the hottest day of the year a husband figures out a way to get rid of his annoying wife in a game of scrabble.,8min,Lägg M för mord
72,"8,5","['Theresa Bennett', 'Gregory J. Lucas']",['Justin McCormick'],In an attempt to save the state of independent film three pretentious film geeks set out on a mission to self distribute their own independent movies.,18min,Indie
73,--,['David Marks'],DESCONOCIDO,,10min,The Henry Convention
74,"7,0",['Thomas Bausenwein'],"['Thomas Bausenwein', 'Richard Kropf', 'Hergen Schulz']",,15min,Armer schwarzer Kater
75,"8,2",['David Malki'],"['Todd Croak-Falen', 'David Malki']","They may wear jumpsuits with skull logos on them and they may carry assault rifles... but really they're just ordinary guys just like you and me... concerned about health insurance, pension plans, and making it through the workday without being shot, blown up, and/or karate-chopped by smug, oversexed Englishmen. Set in the action-packed world of super-spies, ""Expendab... Leer todo",20min,Expendable
76,"8,5",['Monika Lind'],['Simon McNabb'],"An off-beat romantic comedy about Wilson Weston, the lone shot-putter on his high school track team, and his very popular new teammate, Alycia Selt, the headmaster's daughter and the only girl at St. James Academy.",13min,The Only Girl
77,"8,6",['Brad Bosley'],DESCONOCIDO,Burned-out minister Eldrid Elston does his best to ignore a string of local kidnappings until one of the missing boys ends up in his possession.,25min,The Lutheran
78,"7,6",['Steve Callen'],['Steve Callen'],A dark comedy about two disgruntled brothers who kidnap a department store Santa Claus because they want to know why they never got the presents they wanted when they were kids.,22min,You Better Watch Out
79,"6,4",['Luis Melgar'],DESCONOCIDO,"The quiet day-to-day existence of two kidnappers, Alfonso and Marta, comes to an abrupt end when the elderly businessman they are holding in captivity tries to commit suicide.",21min,En la otra camilla
80,"6,7",['Nathan Adloff'],"['Nathan Adloff', 'Noah Blair']",Four Chicago singles share coffee and awkwardly aim to impress with stories from their lives. This comic short with a darkly satiric undertone highlights the awkward nuances required when blind dating in the Windy City.,18min,Untied Strangers
81,--,['Dave Cecilio'],DESCONOCIDO,,15min,Krisis
82,--,['Roy Zafrani'],['Roy Zafrani'],,--,Home Alone Parody
83,--,['Roy Zafrani'],"['Liron Agassi', 'Orel Agassi', 'Roy Zafrani']",,--,Lo Titauez
84,"7,4",['Joshua Kopple'],['Joshua Kopple'],"When the fearless and foolhardy ZIM gets caught with another woman by his girlfriend, her mom, her dad and her dad's hunting rifle, he has to decide what's more important - his girlfriend or his way of life.",9min,The Temerity of Zim
85,--,['Damon van Deusen'],['Damon van Deusen'],"Alex can't wait to see his long-lost friend, Doug, who is getting married in Hawaii. Jackson can't wait to see Doug either, although he's more interested in seeing Hawaii.",17min,Mai Tai
86,"6,8",['Roseanne Liang'],['Roseanne Liang'],"Ingeniously unfolding three tales in unison, Take 3 follows a trio of young Asian-Kiwi actors on one horrorfying day of auditions",12min,Take 3
87,"7,9",['Jason Kupfer'],['Jason Kupfer'],"The Sleuth Incident is the story of a forlorn teddy bear who, one day, decides to pick up stakes and venture out to experience the world beyond the one he's been forever restricted to. The Teddy Bear likes exploring... and he's got a dark, dark secret.",12min,The Sleuth Incident
88,--,['Scott Balzer'],DESCONOCIDO,This is the story of the Tibbets Family. Their recently deceased father has left each of them something of great value in his will. It's a strange look into the lengths family members will go to get what they believe is rightfully theirs.,7min,Tibbets' Trust
89,"7,4",['Marcia Ong'],['Marcia Ong'],8 year-old Kristy fights with her mom for the right to wear her favorite t-shirt.,7min,Kristy
90,--,['Carlos Castel'],"['Juan Francisco Gallego', 'Elvira Fernández Morcillo']",,13min,Susurros
91,"8,7",['Susan Metzger'],['Susan Metzger'],"It's 1955 and artificial flavors, TV dinners and space-age foods are all the rage. The International Foods and Flavors Company hires its first woman flavorist, Dr. Elizabeth McCovovich. Elizabeth's dream is to work in the lab with her idol, resident big man flavorist Dr. John Comden, but she soon discovers that Dr. Comden sees her as a secretary, not a scientist. Dete... Leer todo",14min,The Red Ace Cola Project
92,--,['Wil Taft'],DESCONOCIDO,,--,Axe Commercial Spoof
93,"8,2",['Kelly L. King'],['Kelly L. King'],"A Comedy about the communication gap between a country club dad and his artist son. Freddie is 15 and doesn't like that a copy machine is closer to his dad than he is, Mr. Deansman runs a tight ship and no skate-punk son of his is going to keep him from doing his job... maybe?",9min,The Real Son
94,"8,1",['Sadhbh Walshe'],['Sadhbh Walshe'],"When her boss of 11 years finally declares his love for her, the super efficient secretary Miss Bertram is thrown into a tizzy as she tries to navigate the unfamiliar waters of romance and seduction. But her suitor's erratic behavior leads us to wonder if the long suffering Miss Bertram is setting herself up for disappointment.",25min,Miss Bertram's Awakening
95,--,['Eva Vives'],"['Amanda Rowan', 'Eva Vives']",,15min,She Pedals Fast (For a Girl)
96,--,['Brendan Pollecutt'],['Brendan Pollecutt'],,15min,Ex Men
97,--,"['Deborah Abbott', 'Wendy Woody']","['Deborah Abbott', 'Wendy Woody']",,--,Spirit of Xena
98,"8,9",['Tom Metz III'],['Tom Metz III'],It's a case of mistaken identity when two couples meet for blind dates. Adam and Evelyn's search for their perfect match is interrupted when they get swept into the path of another couple's musical destiny. Will these two star-crossed lovers find each other?,24min,Adam & Evelyn
99,"8,0",['Matt Ruggles'],['Martin L. Kelley'],,6min,The Unbearable Rightness of Diversity
100,"8,0","['J. Daniel Murphy', 'Allen Robinson']","['J. Daniel Murphy', 'Allen Robinson']","A man, having a bad day, punches out his boss and ties him up. He then has to deal with co-workers and relationships as the tension surrounding his boss's office grows.",6min,Rough Day
101,"5,6",['Marco Koch'],['Marco Koch'],,17min,Die Wildkatzen von St. Pauli
102,"6,8",['Joel Kelley Dauten'],['Joel Kelley Dauten'],The temptation of romance finds it way into an otherwise ordinary lunch date.,10min,Romanced
103,--,['Brent Madison'],"['Andrew Berlin', 'Brent Madison']","A good for nothing teenager named Tommy tries to take all of his friends in a poker game, but doesn't play his cards right. He soon finds out that leaving the game he once cheated at could come back to cheat him.",17min,House Rules
104,--,['Livio Rositani'],"['LaDon Drummond', 'Giorgio Serafini']",,17min,Una strana infedeltà
105,--,['Michale Raske'],['Krista Dalby'],"When a hapless burglar breaks into a house with the loot of his dreams, his luck soon changes and it may turn out to be his last job.",9min,Charlie
106,--,['Boris Wexler'],['Bobby McCarthy'],"An Irish farmer, Paddy, and his son Timmy live in a quiet Irish cottage. But when Arabs start congregating on the nearby hill the peaceful little house is suddenly transformed into a refuge for a Catholic priest, a French gentleman, and a British soldier.",11min,The Arab
107,"8,7",['Jett Garrison'],['Jamie Preyer'],,--,The Funeral Singer
108,"6,7","['Brandon Ray Olive', 'Alex Ranarivelo']",['Tripper Clancy'],"Kenny, a young gynecologist, becomes overexposed to the female anatomy and loses the ability to view his wife sexually.",15min,Just One of the Gynos
109,"5,9",['Jeff Vespa'],['Jeff Vespa'],A man tries to get rid of a nosebleed with disastrous effects.,9min,Nosebleed
110,--,['Ricky Leighton'],['Ricky Leighton'],,--,Don't Hate Me 'cos I'm Insane
111,--,['Fred Casella'],['Graham Hodge'],A comedy about the perils of office romance.,4min,Heavenscent
112,"6,9",['Fred Casella'],['Graham Hodge'],A black comedy about a dysfunctional marriage in a consumerist dystopia.,7min,Exit Strategy
113,"6,9",['David H. Steinberg'],['David H. Steinberg'],What happens when an 18-year-old babysitter finds out she's sitting for a 27-year-old slacker?,5min,The Babysitter
114,--,['Daniel Rossberg'],['Daniel Rossberg'],,8min,The Goofy Thing
115,"6,5",['Douglas Spain'],['Douglas Spain'],,3min,Crazy
116,"8,9",['Kenneth Nilsson'],['Kenneth Nilsson'],The story of middle eastern immigrants living very real lives in the hilarious surreality of the twenty first century.,24min,4 and a Half Terrorists
117,"8,6",['David Quantic'],['David Quantic'],A community theatre company searches for the next 80s movie to turn into a Broadway Smash!,7min,King County
118,--,['Nadia Szold'],['Nadia Szold'],A Russian professor's world is uprooted when he makes one false step and receives news that he will be deported from the home he has grown to love- New York City. 'Hope & Anchor' is the story of Konstantin's struggle to tell his daughter he must leave for Russia in a matter of days; and that his plans include her dropping everything to follow him there. Set around a p... Leer todo,19min,Hope & Anchor
119,--,['Gonçalo Robalo'],DESCONOCIDO,,30min,Júlio
120,"7,7",['David Woods'],['David Woods'],"Set in 1987, a young American boy with a large birthmark on his neck embarks on his first day at a new school. He faces the insults of his classmates as well as his own insecurities. He begins to come to terms with his individuality with a little help from none other than Mikhail Gorbachev.",11min,Birthmark
121,"7,6",['Benoît Ameil'],"['Benoît Ameil', 'Laurent Freynet']","An addicted mother, starved children, a father more down to earth and... George Clooney ! Then add a touch of French cooking and get... ""A Juicy Turkey"". Imagine what your life could be if your wife became George Clooney dependant !...",13min,La dinde marinée
122,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt1202533
123,"6,7",['J. Rick Castaneda'],['J. Rick Castaneda'],"Greg's a normal guy who just happens to lay golden eggs. Which sounds great, except that the eggs are getting bigger. As the eggs become an increasingly, umm, large problem, Greg tries his best to hold his life, and his body, together.",5min,The Golden Egg
124,"9,0",['Robert F. Cosnahan III'],['Robert F. Cosnahan III'],"While studying for the S.A.T. ADAM, a high school bookworm, gets distracted by his rebellious sister and her beautiful best friend.",20min,Multiple Choice
125,--,['Steven Cape'],['Steven Cape'],,--,For Love and Coffee
126,"7,4",['Mike Cuenca'],['Mike Cuenca'],"Spawned from a strict Catholic upbringing, Tommy has grown into a young man set in his ways. As he reconciles with family friend Misha Bravo, a manic depressive and independent-thinker whom he has been enamored with since his teens, Tommy is thrust into her opposing mind-frame and punk philosophy.",30min,Scenes from Oblivion
127,"6,5",['Evan Bernard'],DESCONOCIDO,,2min,Pound
128,"7,7",['Christopher De Maria'],"['Christopher De Maria', 'Kevin G. Kelly', 'Kevin J. Tighe']","When Brad and Victor rob a convenience store and find the register nearly empty, they decide to work the shift and pocket the cash. But when things don't go to plan, they quickly discover robbery isn't so convenient.",9min,Inconvenience
129,--,['Jason Ward'],['Jason Ward'],,15min,The Last Days of Limbo
130,"7,6",['Katherine Griffin'],['Katherine Griffin'],A magical-realistic tale about letting go and giving up what you thought you wanted in order to get what you really need.,28min,Use As Directed
131,"9,0",['Steve Acevedo'],DESCONOCIDO,"Since flunking out of sniper school, Jimmy's decided to follow his Uncle Bob's footsteps and enter the hit man business. After several botched efforts, he has yet to actually kill a target. With the use of witty dialogue and a hilariously heart-breaking twist, Shot is an entertaining look at a man caught up in a roller coaster of dramatic emotions in a very short peri... Leer todo",11min,Shot
132,"8,4",['John Salcido'],['John Salcido'],,31min,Bill
133,--,['Nicholas Siapkaris'],['Carlos Alazraqui'],"Two 'Goodfellas' types enjoy the fine art of dining in a restaurant in Little Italy, and decide who 'takes care' of the bill.",5min,Nice Meal
134,"9,0",['Adam Vargas'],['Adam Vargas'],A simple case of mistaken identity gives Jackson Blackman the opportunity to exploit his likeness to Actor Jack Black. Will Jackson learn his lesson before everything comes tumbling down?,25min,The Black Facade
135,--,['Krystian Lagowski'],"['Krystian Lagowski', 'Ian McCain']",Ten months being stuck inside a small town hardware store has brought an ordinary Garden Gnome to his breaking point.,4min,Mr. Gnobody
136,--,"['Kent Osborne', 'Joe Swanberg']","['Kent Osborne', 'Joe Swanberg']",An obnoxious American tourist gets more than he bargained for when he meets a Swedish girl on the street in Stockholm.,5min,Swedish Blueballs
137,"4,2",['Monte Macpherson'],['Monte Macpherson'],"Two Scottish amateur filmmakers aim to get a film into Sony Tropfest but fear that their ideas will get lost in translation. Not giving up, they decide to go ahead and make an 'Australian' film. But just how do you make the Scottish winter look anything but that? How will they find a cast? And what is an Australian film anyway? One thing's for sure. They will not fail... Leer todo",7min,Made in Australia
138,--,DESCONOCIDO,['Carlos Ignacio Trioni Bellone'],,28min,Elio
139,"6,9",['Stephen M. Irwin'],['Stephen M. Irwin'],,14min,Ascension
140,"6,5","['Jackie Julio', 'Doug Olear']","['Jackie Julio', 'Doug Olear']","A quirky comedy about Rose, a spirited, quadriplegic physicist who goes to extreme measures in her quest for romance.",20min,Hold On
141,"7,2",['Jeremiah Comey'],['Melody Rock'],,11min,While You Were Away
142,"8,2","['Abner Pastoll', 'Kamma Pastoll']",['Abner Pastoll'],"A thrilling and humorous comedy about the British police. A serial killer threatens to blow up a police station. With only a limited amount of time, the Chief Inspector must solve the problem using a most unexpected tactic.",9min,Homicide: Division B
143,--,['Jennifer Mayo'],['Jennifer Mayo'],"On a road trip through the desert, Harlin Whittaker learns a lesson about Driver's Education.",24min,Driver's Ed
144,--,['Christopher Thomas'],['Christopher Thomas'],What constitutes a homosexual act? A new public service announcement answers this question for heterosexual men who enjoy watching adult entertainment together.,3min,A Helping Hand
145,--,['Deborah Abbott'],['Deborah Abbott'],,--,3 Wishes
146,--,['Marc Inman'],['Marc Inman'],A talkative grocery clerk is robbed by a masked man she might know.,6min,Know the Customer
147,"7,2",['Kurt Kuenne'],['Kurt Kuenne'],"""Slow"" is the story of a traffic safety worker who is accidentally caught in a newspaper photograph -- and his life is changed forever.",8min,Slow
148,"7,9",['Matthew Modine'],['Matthew Modine'],"Joe is a thinker in a world that has no patience for analytical thought. Now his wife, boss and friends are threatening to cut ties with him unless he stops.",7min,I Think I Thought
149,--,['Tuukka Kouri'],DESCONOCIDO,"Two Finns, one from Ostrobothnia and one from Savonia, end up in the same holiday apartment. At least their credit cards are in order.",7min,Best Cristmas Ever
150,--,['Nina Hautumm'],['Nina Hautumm'],"Dave Missen a model NYPD Cop. Earmarked for promotion, he's bright, hard working and virtuous. Reports of illegal activities in a New York City apartement set in motion a chain of events which bring crashing down his upstanding morals and values. He must use all his smarts to forge his way through the ""rubble"" and beat this his toughest case yet!",15min,Sharp Cookies
151,--,['Felicitas Darschin'],"['Felicitas Darschin', 'Egbert Van Wyngaarden']",,30min,Teddytester
152,"7,5",['Samah Tokmachi'],['Jonathan Goorvich'],"David Ostermann is so deathly afraid of getting testicular cancer that he's gone to Tijuana to have himself castrated. Ole! Not a big deal right? Just a preventative measure to cure his nagging and potentially fatal psychosomatic disease. Or so he thinks! Through his relationships with his aging father, the women in his life and his balding, chain-smoking, porn-addict... Leer todo",16min,Missing Pieces
153,"8,7","['James Eowan', 'Douglas Shaffer']",DESCONOCIDO,"At 10 years old, Frankie 13 was considered a genius. But ever since then his life has gone off-course. Now, at 26, he's pinning all his hopes and dreams on becoming the next World Rock Paper Scissors Champion.",23min,Frankie 13 vs. the World
154,--,['Sara Wolkowitz'],"['Sergei Burbank', 'Heather Trobe']","When a pair of adolescent girls end their friendship over a ""dumb"" boy, one of them turns to an middle-aged suburbanite for comfort and learns that the things we love the most are the things we lose the easiest.",22min,Chords
155,--,['Tim Cawley'],['Tim Cawley'],"Nathan is an unrepentant germophobe. Aside from weekly group therapy, he spends his days alone, happily sealed off in his sterile bubble of an apartment. That is, until a plague hits, the city succumbs, and a knock on his airtight window changes everything.",15min,Well-Founded Concerns
156,--,['Ryan James'],DESCONOCIDO,"What do your favorite Batman villains do when not fighting the caped crusader? Play tennis of course. Join your favorite Batman villains for a ""Dark Knight Out"" on the town.",10min,Gotham Tennis: The Dark Knight Out
157,"5,5",['Jon Barr'],"['Jon Barr', 'Sam Holdren']","The repercussions are immediate when activist history professor Arthur Collins - out of frustration - assigns his class to design a plan to assassinate the President of the United States. Life becomes particularly tough for the professor's teaching assistant T.K., whose reluctance to choose a side plants the young man right in the middle.",26min,The Paradigm Shift
158,"8,8",['Brandon Li'],"['Brandon Li', 'André Gordon']",Remington Wallace Burnett is a closeted African American who must tell the world...that he is black.,9min,Black Inside: The Remington Wallace Burnett Story
159,--,['Timothy Ziegler'],['Timothy Ziegler'],"Nikola Tesla, renowned inventor (and perpetually broke), is confronted in his hotel apartment by a timid bellboy with'The Bill.' This comedy short is based the myth that Tesla used a mythical 'death-ray' to passively ward off payments for his residence at the Hotel New Yorker.",4min,Tesla & the Bellboy
