,Puntuacion_IMDB,Dirección,Guionistas,Argumento,Duración,Nombre de la película
18,--,['Ron Wilson'],['Ron Wilson'],"In this neo-western, a young bodyguard named Adelade (Alyssa Mills) has to protect her newest client (Broghanne Jessamine) from a vicious criminal (Nicholas Cochetto). However, before she can, Adelade's best friend Maya (Belle Pace) must help her overcome her self-doubts about her dark past and small stature.",--,Adrenalade
19,--,['Jonathan Cocco'],['Irene Plax'],,--,Pickle Fight
20,--,['Izaiha Fm'],['Charles B. Soto'],"With Morty 18, He is all moved out and ready for College. He rents an apartment to stay in, but can he prove is awesomeness to Katie?",--,Morty & Friends: The Next Generation!
21,--,['Asterios Karatzas'],"['Karatzas Asterios', 'Konstantinos Lampadaris', 'Petros Stavrianos']","A guy named the one gets confronted by his negative version, the holy one, while giving a fight of death and love.",--,Revenge of the Ninia: the Cressent of the Last Vyssinfield
22,8.1,['Brian Tang'],['Brian Tang'],"After a young Arthur stumbles into the spirit world, Hiro, his father, and captain of an elite SWAT Samurai team, rescues him from a terrifying Yokai Spirit, solidifying Arthur's unrealistic admiration for his savior.",--,Kodama
23,--,['Johnny K'],"['John Broughton', 'Johnny K', 'Paul Sieber']",The crew of the Starship Farragut enter a new era to battle an old foe.,--,Farragut Forward
24,--,['Noah Hasselmann'],['Noah Hasselmann'],"James Duck Thanatos Project (a James Bond fan film) tells the story of the one and only James Duck, agent of the MI6, who is tasked to save the world one another time because Blofeld, the rich and evil antagonist, is about to plunge the world into chaos with a secret project called the Thanatos Project. With this he would be able to stop every satellite that is flying... Read all",--,James Duck Thanatos Project
25,--,['Jonathan Carlander'],DESCONOCIDO,,--,Watching
26,--,['Ioan Rotarescu'],['Ioan Rotarescu'],,--,Strange Encounter
27,--,['Matthew Arnashus'],['Matthew Arnashus'],,--,Dealing Death
28,--,['Danny Shepherd'],['Ian Volner'],,--,Genshin Impact: Sumeru Showdown
29,--,['Scottio Arnold'],['Scottio Arnold'],,--,Lead by Example- D Fortune
30,--,['Luca Luongo'],"['Maurice Leblanc', 'Luca Luongo']",Snowblind traces the origins of Arsène Lupin. The Snowblind police force deals with infiltration into the crime system all over the world. A great crisis begins when the list of the agents stationed in Italy is cryptically stolen.,--,Snowblind
31,--,DESCONOCIDO,"['Muslim', 'Muhammad Muslim']",The movie begins with Two gangs known as Lala Bhai Gang and Moosa Bhai Gang. The Moosa and Lala Do murders of people for their own profit. Their peoples can kill anyone without any hesitation. The Aim of this movie is to overcome this hooliganism produced by The two gangs.,--,Gangs of LarkanaPur
32,4.6,['Neo Damberg'],['Neo Damberg'],What happens when evolution and revolution collide? A peaceful dinosaur gets disturbed by the brutal Batman. But it's not the regular Batman... it's silver Batman. They fight til' death... but who will win? The peaceful dinosaur or Batman? This movie shows the epic fight between these two individuals.,--,Epic dinosaur and Batman fight
33,--,['Abison Yumnam'],DESCONOCIDO,,--,One One Three
34,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt26432356
35,--,['Oscar Wolfgang'],['Ian Boyd'],"Akiko and her sister Yua, plan to escape the city, but Akiko is not ready to settle without violence.",--,Spine
36,--,"[""Omar N'Diaye""]","[""Omar N'Diaye""]",,--,Craig: The New Path
37,10.0,DESCONOCIDO,"['Nathan Bell', 'Chris Nathan McCall', 'Nathan Villanueva']","Austin Felix, a young rookie Criminal who is neither a hero nor a villain, just a victim of fate's circumstances, this time he must deal with the consequences of his Mistakes, a short film directed created, and written by Nathan Bell, by fast-paced cinema. that gives a message in a short film that goes straight to the point showing a crude and realistic metaphor, Co-p... Read all",--,At the edge of today
38,--,['Gábor Könczöl'],['Gábor Könczöl'],"Some villains plan an evening burglary, but a lottery draw on television changes the night and the fight for the lottery ticket begins.",--,Gazfickók
39,--,['Lenny Vitulli'],['Lenny Vitulli'],A mysterious blacksmith develops special powers in his quest to defeat Exmortus.,--,Exmortus Mind of Metal
40,--,['Ganiyu Amusan'],['Ganiyu Amusan'],"Ex-military must take down four criminals who invaded his home. Justice may be served, but do we ever hear the end of crimes? ""When you fight a battle, never forget the war never ends""",--,Offenders
41,--,['Tal Somech'],['Tal Somech'],Emily celebrates her 6th birthday on a magical trip with her family and slowly exposed to the horrifying reality that her parents are trying to council from her using modern technology and entertainment systems.,--,Emily's Mountain
42,--,['Patrik Seno'],['Patrik Seno'],"An ex-military is being hunted by a criminal organization. Fighting to survive, he will be losing everything he ever cared about.",--,Target: The fall of phantom
43,--,['André Joseph'],['Michael Schiavo'],"A short fan film inspired by the classic Hasbro toy line and Marvel Comics animated series. Set after the events of 1987's G.I. JOE: THE MOVIE, a recovering Duke sends Stalker, Scarlett, and Snake-Eyes on an unsanctioned mission to Cobra Island where they confront a newly revived Cobra Commander along with Destro and the Baroness.",--,G.I. Joe: The Fall of Cobra
44,--,DESCONOCIDO,['Alex Aymard'],"2023, Antarctica. Power outage. Marie, a researcher, abandoned by her colleague, is on her own to restart the generators and survive.",--,-13°C
45,--,['Henry Hobson'],"['Darren Beresford', 'Richard Gayton']",,--,Live from PS5
46,--,['Enzo Trenson'],DESCONOCIDO,,--,Liason secrète
47,9.1,['Matthew Price'],['Matthew Price'],"Jon Tizick and Taro Koka talk about their lives before Taekwondo, how they got into Taekwondo and how they ultimately became world champions.",--,Taekwondo: The Champions
48,--,['Andronica Marquis'],DESCONOCIDO,"In this action-driven drama, a troop of military misfits are sent on a covert mission to test pilot-navigated weaponized government drones. They soon find themselves fighting for their lives when they discover the mission is not what it seems.",--,Drone
49,10.0,['Yale Sky'],"['Yale Sky', 'Spence Wards']",A rich man in London gets his expensive watch stolen.,--,Crime Pays
50,--,['Jhon Texis'],DESCONOCIDO,,--,K.I.T
51,--,DESCONOCIDO,['JP Stanley'],"Michael, a young teenager, moves to the big city with his hopes, dreams, and Inner Child, the manifestation of his true self. After getting worn down by the city, it's up to Michael to reignite his inner passion.",--,American Dream
52,--,['Ryan Groves'],['Ryan Groves'],,--,Abducted
53,6.6,['Alex Cohen'],['Alex Cohen'],"Justin Huang, an elite junior squash player who helps train children, becomes entangled in a game of blood, sweat, and spit when a wealthy father approaches him with a deal to help his son.",--,Crack Shot
54,--,['Andrew Warzecha'],['Andrew Warzecha'],A big boy goes out to fight his nemesis.,--,Bubby's Nemesis
55,--,['Gruffudd Ab Owain'],"[""Finn O'Ceallaigh Llywelyn"", 'Gruffudd Ab Owain']",,--,Sacré Bleu
56,--,['Graham Holliday'],['Graham Holliday'],"Red Phantom, a superhero with a hidden superpower, confronts a skilled trafficking gang that corners him into revealing his superpower with devastating consequences.",--,Red Phantom
57,--,['Patricio Mosse'],['Patricio Mosse'],"Lublin, 1944. Tomasz and Szymon raid a Nazi camp before joining the Polish resistance.",--,Warsaw
58,--,['Cosimo Nando'],['Cosimo Nando'],,--,Vincere
59,--,['Justin Cho'],"['Justin Cho', 'Yeelim Lee']","After receiving consecutive calls from an unknown number for almost a week, Noah (Davin Broadhurst) and Claeg (Brandon Criswell) discover that the call has been coming from a retro payphone.",--,Payphone
60,--,['Tobiasz Walkiewicz'],['Tobiasz Walkiewicz'],Corporate employee and Student are going in opposite directions and have a problem with passing each other. They try to solve it in an unconventional way. The Kung fu - way.,--,Sztuka mijania
61,--,['Jacob K. Ebbesen'],['Jacob K. Ebbesen'],"Viktor Storm is no longer the apprentice of Scorpius. He is now on the hunt for the criminal Rhett Coleman, after he executed a terrorist attack in England. Viktor soon finds himself face to face, with the diamond collector Silverclaw.",--,Silverclaw
62,--,['Macc Dundee'],"['Ian Cranston', 'Macc Dundee']",,--,Fresh Out
63,--,DESCONOCIDO,"['Jared Draney', 'Ben Hess']","Rick Sharpe, the son of late cancer researcher Martin Sharpe, in an effort to keep his father's work alive, breaks into Sharpe Labs to steal his father's recent cure for cancer. But when his Uncle, Victor Sharpe, stops Rick in his tracks, he must use his resources to take the cure and escape, giving the cure to the people like his father wanted.",--,Malignant
64,6.8,['Neill Blomkamp'],DESCONOCIDO,"As one of the three warring MegaCorporations ruling the island, Cascadia Global teeters on the brink of chaos. Board member Vincent Roberts cannot allow that to happen.",--,Vincent - Off the Grid Cinema
65,--,['Kishor Kayastha'],DESCONOCIDO,,--,Power Liquid Liner Reizvoll Cosmetics
66,--,['Mpolypragmon'],['Mpolypragmon'],"After a vehement battle of excruciating pain, a common folk makes haste to gain aid from the heroes she has heard tales of. What she finds might not be what she expects.",--,"Crouching Party, Drunken Cleric"
67,--,['Lauren Alice'],['Curtis J Brown'],,--,Wild Card
68,--,['Brandon Morgan'],['Brandon Morgan'],"Based on the 'Star Wars' franchise created by George Lucas, two padawans struggle to come to terms with reality after surviving the infamous Order 66. The two come to a disagreement on how to move forward and a battle between them ensues.",--,Duel of the Fallen
69,--,['Jonathan Carlander'],DESCONOCIDO,An adventurer embarks on a quest for a lost dagger and fights off someone else with the same idea.,--,Raiders of the Lost Dagger
70,--,['Arash Shabany'],"['Arash Shabany', 'Michael-Eoin Stanney']",When a routine operation goes wrong; an intelligence officer watches helplessly as his unit is torn apart.,--,Troops in Contact
71,--,['Moritz Sacher'],"['Mackenzie Criswell', 'Moritz Sacher']",Two brothers get into a fight over a plate of crackers that ends in death.,--,Feindseligkeit
72,--,['Philippe Cornette'],['Philippe Cornette'],"Eva, a young teacher, is heckled by her students. One day, she expels Medhi from her class after a strong altercation. The young man swears to come back the next day to put a bullet in her head.",--,Putain d'amendement
73,--,['Peter Hervol'],['Peter Hervol'],"There are some debts that must be paid for in blood. The Punisher journeys into the New York underbelly on a mission to find the man who killed his wife and daughter. On the way, he learns more about himself and the world around him.",--,Punisher: Blood Debt(Fan Film)
74,--,['Tommaso Gorani'],['Tommaso Gorani'],,--,Una storia d'azione italiana
75,--,['Bryson Sams'],"['Scotty Demorest', 'Israel Ridley', 'Bryson Sams']","Jaxon Cross searches for a Mob Boss, but he finds the task is too easy.",--,Jaxon Cross
76,--,DESCONOCIDO,"['Guy Chackarov', 'Omri Dagan']","Rookie cops Jheanell and JD let a career-making bust slip through the cracks. Demoted and disarmed, they look for a chance at redemption by trying to catch crime boss, Max Danger.",--,Supervised
77,--,['Charlie Harris'],DESCONOCIDO,,--,Redemption
78,--,['Iaw Stopmotion'],['Iaw Stopmotion'],Stan Bridges and ST join forces to take down a common enemy.,--,Enforcer
79,--,['Taber Johnson'],['Taber Johnson'],,--,FUBAR
80,4.8,['James Chappell'],"['Shae Beadman', 'Taryn Beadman']","On the run from a corrupt government, we open on twins, Jessie and Freya in a training sim. Jessie, tormented throughout the sim by her inner demons, fails to complete the mission and save her sister. Ambushed by a group of male soldiers from the government, Freya desperately tries to convince Jessie to use their powers to escape. Jessie refuses scarred from past trau... Read all",--,Fuse
81,--,['Raymond Ritzau'],['Raymond Ritzau'],,--,No Return
82,--,['Mikael Aron'],['Mikael Aron'],"Santa is late delivering presents, again. Santa's agency sends one of their best agents to find him and help him back on his journey throughout the world.",--,Christmas Cookies
83,--,DESCONOCIDO,DESCONOCIDO,"2023 Roberto Perez meets up with Sierra Martinez to conduct a ""business deal."" Both have told each other to come alone but both have also lied to each other.",--,Double Crossed
84,9.1,DESCONOCIDO,DESCONOCIDO,,--,Honkai Impact 3rd: Graduation Trip
85,7.6,DESCONOCIDO,DESCONOCIDO,,--,Honor: Cruce de caminos
86,--,['Jacin Guillienne Gayent Dixon'],['Jacin Guillienne Gayent Dixon'],"A race car driver struggles with imposter syndrome. As she debates her worth, by hiding in bed, her encouraging parents wait impatiently for her to rise.",--,Bhatl Battle
87,--,DESCONOCIDO,"['Siddhesh Patil', 'Chaitanya Pawar']","This is the story of a boxer who has potential but fails every time to make a decision. Even in the midst of his life, he is incapable of making decisions. He is afraid to take new decisions. The boxer's coach helped him see his potential when he defeated an invincible opponent one day.",--,Inner Conflict
88,--,['Jonathan Carlander'],DESCONOCIDO,,--,Knock Out
89,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt27116294
90,8.8,['Tony Cole'],['Tony Cole'],"1942. The Continuation War rages on, and intel acquired by Finnish intelligence suggests a major Soviet offensive supported by local partisans is imminent on the Eastern border. Sissi lieutenant Jussi Nygård is sent to stop the attempt in its tracks.",--,The Partisans
91,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt27116814
92,--,['Xingyuan Ouyang'],['Xingyuan Ouyang'],"Neil, an amateur actor, goes to an audition that's mysteriously in an isolated cabin, where he discovers Smith, and his evil plot.",--,The Chip in Brain
93,7.8,['Blue Hat Animator'],['Blue Hat Animator'],Sequel to Sledge. Lego Stop Motion short.,--,Sledge 2: Back from the Dead
94,--,['Henry Kro'],DESCONOCIDO,,--,Mir
95,--,['Tony Cole'],['Tony Cole'],"1972. Weapons-grade carbon monoxide changes hands on the black market, and all signs point to a fascist-leaning guerrilla army in the backwoods of Patagonia. George Whitebrooke is sent to track down its violent and business-wise leader Lionel Juan Bautista, who shares a surprising connection to the gentleman spy's past.",--,George Whitebrooke: Through Fire and Water
96,--,['Tony Cole'],['Tony Cole'],"Governor Dennis Burton's brother is murdered in a case of mistaken identity, and it becomes apparent the Governor has a price on his head. Stern and hard boiled Secret Service agent Jonathan Stafford is assigned to the protection detail. Not only does Stafford have to face off with the vicious assassin Gideon Hoxha, but the temperamental politician's stubbornness.",--,All it Takes is a Triggerman
97,--,['Sierra Dixon'],['Sierra Dixon'],"Miguel Garcia was the leader of the largest luxury car theft ring in the Southwest Region. After firing his friend and business partner, Louis Lopez, a violent turf war ensued. This war continues to plague the city of Albuquerque. This is the believed cause of Miguel's brutal murder. Now, twelve years later, Francisca will fight to protect her father's operation while... Read all",--,Fate
98,9.0,['Tómas Nói Emilsson'],['Tómas Nói Emilsson'],"Broken by a tragic loss, a young man turns to a fight club to battle his inner devil through physical violence, but he risks losing himself in the process.",--,Devil Never Killed
99,8.0,['Gianfranco Sorrentino'],['Blake Swift'],"The Lamb returns to his cult with mushrooms. He marries a new spouse. He makes the mushrooms into a soup, and gave it to his followers. They become high burn the entire cult down. They also attacked the Lamb. The Lamb killed all of them.",--,Cult of the Lamb: Doom & Shroom
100,--,['Kristen Gish'],['Kristen Gish'],,--,Kelly and the Kung Fu Gators
101,--,['Nicolas Van Beveren'],"['François Rémond', 'Nicolas Van Beveren']",,--,Vercingetorix
102,--,['Jon Gillette'],['Jon Gillette'],A legendary retired hit man gets a surprise visit from his former apprentice and a hit squad looking to settle an old score.,--,The Hitman's Apprentice - Chapter 2
103,9.1,['Caden Butera'],['Caden Butera'],John Wick's overweight rival John THICK is minding his own business when a a handful of masked goons break into his house to steal his last donut.,--,John Thick
104,--,['India Millward'],['India Millward'],"It's New Year's Eve and Frida is getting ready to go to a party. There is a knock on the door, and even though Frida is not expecting a visitor, she opens it - which was a big mistake. The man on the other side of the door hurries to grab Frida and drag her out, but it was not Frida who was supposed to be kidnapped, it was her sister Clara. It is now Clara's mission t... Read all",--,Ude af kontrol
105,--,['Marine Hébert'],['Marine Hébert'],,--,Tomoe
106,--,['Christopher B. Walsh'],DESCONOCIDO,"Sídero in Greek means, iron. ""As iron sharpens iron, so one man sharpens another."" Proverbs 27:17. When two men contradict each other, a duel transpires; a combat between them, armed with lethal rapiers to resolve the conflict once and for all. However, after coming to full blows, the fight does not end how they expected.",--,Sídero
107,--,['Julian Wallner'],['Julian Wallner'],The leader of a group of wrongly convicted witches wants to take revenge on the murderer of her family during a rescue mission.,--,The Spawn
108,--,['Nicholas Silvaggio'],['Nicholas Silvaggio'],"Before Scarecrow and after Outré, Experience the Triplets Story in the Scarecrow Timeline",--,A Triplets Tale
109,--,['James Thomas'],DESCONOCIDO,,--,Kiss the Girl
110,--,['Colm McCarry'],"['Colm McCarry', 'Lucas Ramos']",,--,Bumblebee: a Downfallverse Story
111,--,['Monica Golovina'],DESCONOCIDO,A young Red Army soldier left without ammunition is forced to fight against two armed German soldiers.,--,One against two
112,8.0,DESCONOCIDO,['Jacopo Spanó'],"A secret agent without fear, but a lot of cliché try to get informations about a diamond stolen by an intelligent thief.",--,The Fucking Diamond
113,--,['Harley Jay'],['Harley Jay'],"After she killed her demon, The Lady comes back and finds herself confused why this thought-to-be dead demon is still alive - and killing her at every possible moment.",--,Myself 2: A Dream
114,--,['Cristiano Benussi'],['Cristiano Benussi'],"Arie is an orphaned and resourceful girl who lives in an abandoned plane. She studies and works every day to be able to follow in the footsteps of her parents, explorers who died in a plane crash.",--,Il quarto angelo
115,--,['Noah Miles'],['Noah Miles'],"Stanley lost his entire life's savings in the span of 5 seconds. Can he get it back? More importantly, at what cost?",--,The Bet II
116,--,DESCONOCIDO,['Rihaan Patel'],Even though Captain bahadur has called off from his duty but he has still not stopped serving the nation and now he is on his own mission to protect our society by eliminating the unlawful activity and maintaining peace.,--,Captain Bahadur: Protecting the Motherland
117,--,['Gabriel Morse'],['Gabriel Morse'],,--,Joe of the Dead
118,--,['Louis Obioha'],['Louis Obioha'],,--,Hermanita
119,9.5,['Chen Sikunda'],['Chen Sikunda'],"Part two of a trilogy of short films in a futuristic world, where machines have access to the human mind. A person's memory and personality can be erased with the push of a button. Lauren, a secret agent, who came to meet with another agent named Amy, finds herself fighting for her life. Lauren realizes that Amy's memory has been erased and during the fight she tries ... Read all",--,Reform
120,--,['Gimbals Moonier'],['Gimbals Moonier'],A recreational winter adventure takes a bizarre turn when a monoskier is transported to a beach.,--,The Lost Monoskier
121,--,['Ks Rathore'],"['Ks Rathore', 'Sonu Yadav']","There are four friends who go for a walk in a fort, but during this time something happens to them on the way that their friends disappear one by one.",--,Who was He?
122,6.5,['Joe Lopez Perez'],['Joe Lopez Perez'],,--,Dllblv: The End of My World
123,9.7,['Manos Kasapakis'],DESCONOCIDO,"As a tourist wanders through the dark alleys of Gotham City, she suddenly find herself face to face with the city's enigmatic vigilante but is this encounter too good to be true?",--,Crime Night
124,4.5,['Syed Fardeen'],['Syed Fardeen'],"Bhaijaan is an honest man, who lives happily with his brothers and uses violence to settle disputes with anyone, but decides to mend his ways for his girlfriend. However, Bhaijaan learns that his girlfriend's family are in trouble due to their past rival and sets out to protect them without anyone's knowledge. But in this video he make a spoof teaser of Kisi Ka Bhai K... Read all",--,Kisi Ka Bhai Kisi Ki Jaan Teaser GTA V Spoof
125,8.8,['Makkai Márk'],['Makkai Márk'],A gambling-addicted guy wants to convince a bartender girl with an exciting story to get some money.,--,Jackpot
126,--,['Hiroki Ohsawa'],['Derrick Dover'],"Codename ""Tanuki"" is the world's greatest assassin, but the only thing he loves more than taking out a target and completing his mission is culinary decadence. Not a second before he can alleviate his hunger pains with a delicious, homemade, Italian linguine pasta alla marinara (just like grandma used to make), he receives a message from his handler that his most allu... Read all",--,Gourmet Assassin
127,--,['F Manga'],['F Manga'],,--,Level Up
128,--,DESCONOCIDO,['Samora Smallwood'],,--,Sidewinder
129,--,['Rowan Wood'],['Rowan Wood'],"Jayde Ackerman finds herself in a strange new reality, where a possessed Ezra Thorne reigns supreme.",--,The Jethroverse Holiday Special
130,--,['Blake Westphal'],['Blake Westphal'],"Leonard Snart is realizing that the crime game has changed. With the emergence of the hero The Flash, Leonard starts to pursue the new name of Captain Cold.",--,Absolute Zero
131,--,['Suumeet Darshan'],"['Saaheel Bhatia', 'Suumeet Darshan']",,--,Kaand
132,--,['Andres Monsalve'],['Andres Monsalve'],"A car thief wants a clean slate to start a family, but the vile woman she works for refuses to let her go.",--,Cash Out
133,--,['Jamal Dabney'],['Jamal Dabney'],,--,Dragged In
134,--,['Eric-Jamie Anthony Scharf'],['Eric-Jamie Anthony Scharf'],,--,Super Ninja
135,--,['Manuel Ayala'],['Manuel Ayala'],,--,Modern Warfare: Task
136,--,['Anthony Riggi'],"['Ash Hyla', 'Anthony Riggi', 'Emma Svendsen']",,--,Captain Thunder
137,--,['Arash Tohidi'],['Arash Tohidi'],"As the host of the show challenges the audience to guess which if the two dudes gets more respect, things escalate real fast.",--,Respect
138,--,['Paul Rathsack'],"['Cassandra Kristiansen', 'Paul Rathsack']",,--,Kaldt vann
139,--,DESCONOCIDO,['Yvette Lu'],"When Angel discovers she's been betrayed, she confronts Nate in the place he least expects it.",--,Safe House
140,--,['Marius Meksraitis'],['Marius Meksraitis'],"A newbie is invited to a poker night, he unexpectedly wins every hand.",--,Pokerio vakaras
141,7.4,['Jamie Janas'],['Story Forge Team'],"As Drukhari raiders plague an Imperial planet, the Astra Militarum send out a desperate cry for help. Salvation arrives in the form of a force of Space Marines, but the population of the planet soon learn to be careful what they wish for.",--,Iron Within
142,7.8,"[""Adam O'Neill Gibbins""]",DESCONOCIDO,4 members of Budget Productions fight over who's got the best present for an upcoming birthday. But they're not the only ones planning a gift.,--,The Birthday
143,--,['Dan Delano'],['Damian Walker'],,--,MacGuffin
144,--,['Randall Krongard'],['Randall Krongard'],,--,Pinkie Blues
145,--,['Michael Börissyuk'],DESCONOCIDO,"There is a spoiled pink dyed hair girl named Violy. she has some powers inside her, so bad guys from the lab want to kidnap her and use her powers for weapons. but they don't know what they are messing with. Violy met a boy around her age named Jahari. The bad guys that kidnapped her are such as: Stanley Ihnat (The Leader), Sean Lassig ( The Vice Leader), And Geneviev... Read all",--,Awful life of Violy: The movie
146,--,DESCONOCIDO,"['Arseniy Gudyushkin', 'Stanislav Kleptsov', 'Emin Mirzoev']","John Bled, secret agent of the FIF (Federal Investigation Fund), code number 228, must catch the evil Dr. Gladiolus Sprat, putting an end to his sinister plans.",--,John Bled
147,--,['Jacob Bennett'],['Jacob Bennett'],"The story unravels, revealing the past of the Pirates Of St Piran prior to the events of 'Prosper (2022)'.",--,Prosper: A Relentless Tempation
148,--,['David Conesa'],['David Conesa'],,--,Batman: First Night
149,--,['Karl Dutton'],['Karl Dutton'],"How exactly did Master Kaku recruit the Thunder Ranger team? And what were they doing prior to being Rangers? All of this is explored in this Patreon exclusive special short accompanying ""Power Rangers: The Audio Drama"".",--,Origins of Thunder
150,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt27598132
151,--,['Tom Ringsby'],"['Prince Aryee', 'Tom Ringsby']","In Accra, Ghana - A brotherhood of young men have merged their varied physical talents into a new awe-inspiring performance art.",--,Dragon Boys
152,8.8,['Jack Vickers'],"['Josh Foxon', 'Jack Vickers', 'George Williams']","When a college finds itself under attack by an unknown species of shark, an irresponsible team is assembled to hunt down the beast and free the college from its sharp teeth.",--,College Shark
153,--,['Paula Pereira'],['Paula Pereira'],,--,Submersis
154,--,['Siddharth Ganesh'],['Siddharth Ganesh'],Reality and fantasy clash when Marie is confronted by her own faults and must fight her way out of her mundane life working a boring job and dealing with family turmoil.,--,Good Good
155,10.0,['Paramjit Singh Sidhu'],['Paramjit Singh Sidhu'],"Vijay, an undercover police officer, returns to the villages to save his uncle's land from enemies.",--,Dushman 2023
156,--,['Jack Gilio'],['Journée Forbes'],,--,My Escape
157,8.4,['Josh Fapp'],DESCONOCIDO,"After crash landing in the desert, Zach and his friend embark on an unforgettable adventure.",--,Stranded 3
158,8.2,DESCONOCIDO,['Zane Trusky'],"At Night, They Were Having a Shadow Boxing Match by 2 per person to shadow box.",--,Midget Overcome
159,--,DESCONOCIDO,DESCONOCIDO,,--,There's Something About Knuckles (Part 4)
160,--,['Marshall Sepello'],"['Molle DeBartolo', 'Matt Sacca', 'Marshall Sepello']","Marshall is your average eager 9 year-old. When a science experiment at school goes awry, he suddenly transforms into Marshall Man, a tiny superhero with some...interesting new superpowers. Marshall Man uses his new abilities to help those in need while teaching us an important message through his main moral: NGU - ""Never Give Up!""",--,Marshall Man
161,--,['JR. Art Herrera'],"['Dominica Herrera', 'Christopher Sebastian']",3 Vampire Council members break into a faction to save a girl whose blood contains their cure. To do so they summon an elder from the dead named Relik to kill her assassin.,--,Blood Guardians
162,9.9,['Jurijs Kruze'],['Jurijs Kruze'],"Nick Mecha is a person of many talents, who works as a mechanic, but dreams to become a great dancer and perform on a big stage. But Nick's ""luck"" always gets him into different tricky situations. This is one of his ""stories"".",--,Not an ordinary Mechanic
163,--,['Joshua Knight'],['Joshua Knight'],"When the king condemns an innocent man to death, his brother must challenge him to a fatal duel in order to save the man's life.",--,Brother's Blade
164,--,['Sarah Massey'],['Sarah Massey'],,--,Simon Says
165,--,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,--,Error nombre para la pelicula con id: tt27658542
166,--,['Sharon Arteaga'],['Sharon Arteaga'],,--,In Tow
167,--,['Stanton Chong'],['Stanton Chong'],"When 3 mercenaries are escaping the chaos of an abandoned spaceship, they are halted by a mysterious figure, who fervently enjoys the slaughter of her fugitives. Unbeknownst to the protagonists, the figure is no other than Asajj Ventress, a Dathomirian female who is an assassin of the Sith, looking to collect the lightsaber that was taken by the mercenaries.",--,The Vengeance of Asajj Ventress
168,--,DESCONOCIDO,"['Mikkel Arndt', 'Oliver Bjerremann', 'Gustav Bak Klausman']",,--,Chaos Piloterne
169,--,['Igor Doval'],['Igor Doval'],Pedro needs to find redemption after his alter ego gets into a tragic event. This pursuit takes him on a journey inside his own identity.,--,Spider: Behind the Shadow of the Mask
